Customer ID,Gender,Age,Married,Number of Dependents,Zip Code,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
0128-MKWSG,Male,,Yes,,95621.0,3.0,Yes,,59.0,,Yes,42.37,No,Yes,Cable,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,86.75,5186.0,0.0,,2499.83,7835.83
6284-KMNUF,Female,41.0,Yes,0.0,90023.0,1.0,Yes,1.0,41.0,None,Yes,,Yes,Yes,,10.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,113.6,,0.0,0.0,205.41,4800.36
3301-VKTGC,,,,,95360.0,4.0,Yes,,62.0,,Yes,32.28,Yes,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,23.75,1446.8,0.0,0.0,2001.36,3448.16
0374-FIUCA,Male,30.0,Yes,0.0,95366.0,4.0,Yes,4.0,64.0,None,Yes,25.74,No,Yes,DSL,51.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Mailed Check,69.25,4447.75,0.0,0.0,1647.36,6095.11
0402-CQAJN,Female,69.0,,0.0,95388.0,1.0,,,1.0,None,Yes,,,Yes,Cable,2.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.55,50.55,0.0,,,73.11
7398-HPYZQ,,,,,95459.0,3.0,No,0.0,,Offer A,Yes,13.36,Yes,,,10.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.1,5031.0,0.0,0.0,921.84,5952.84
0793-TWELN,Female,,No,0.0,92310.0,,,,36.0,None,,46.92,Yes,Yes,DSL,5.0,No,No,,No,No,No,No,,One Year,No,,55.8,,0.0,70.0,1689.12,3700.62
5828-DWPIL,Female,62.0,Yes,3.0,,,Yes,3.0,54.0,Offer B,Yes,42.35,Yes,Yes,Fiber Optic,,,Yes,No,,,,Yes,,Month-to-Month,Yes,Bank Withdrawal,,5645.8,0.0,0.0,,7932.700000000001
5709-LVOEQ,Male,57.0,Yes,,93458.0,4.0,No,0.0,71.0,Offer A,Yes,23.41,Yes,Yes,DSL,53.0,Yes,No,Yes,Yes,Yes,Yes,,Yes,One Year,No,Bank Withdrawal,85.45,6300.85,,0.0,1662.11,7962.96
2070-FNEXE,,55.0,Yes,0.0,95827.0,3.0,Yes,,58.0,None,No,0.0,No,Yes,DSL,29.0,,,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,45.35,2540.1,4.08,0.0,0.0,2536.02
7861-UVUFT,Male,,No,0.0,95935.0,2.0,No,0.0,58.0,Offer B,Yes,41.14,Yes,Yes,Fiber Optic,25.0,No,No,Yes,Yes,Yes,,Yes,No,One Year,Yes,Bank Withdrawal,104.65,6219.6,0.0,40.0,2386.12,8645.720000000001
1137-DGOWI,Male,19.0,Yes,0.0,95207.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0742-MOABM,Female,39.0,No,0.0,96024.0,,No,,16.0,Offer D,Yes,18.99,Yes,,Fiber Optic,30.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.6,1555.65,0.0,0.0,303.84,1859.49
7803-XOCCZ,Female,31.0,No,0.0,94928.0,3.0,No,0.0,52.0,None,Yes,21.38,Yes,,Cable,,Yes,No,Yes,Yes,Yes,No,,Yes,One Year,No,Credit Card,,3877.65,0.0,0.0,1111.76,4989.41
0266-CLZKZ,Female,38.0,No,0.0,93529.0,,No,0.0,23.0,None,Yes,16.26,,No,,0.0,,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,,0.0,0.0,373.98,844.58
0320-DWVTU,Male,33.0,No,0.0,94065.0,3.0,No,0.0,2.0,None,Yes,1.81,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,33.7,0.0,0.0,3.62,37.32
7041-TXQJH,Male,59.0,Yes,0.0,91606.0,3.0,Yes,5.0,72.0,None,Yes,6.15,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,,,7581.5,0.0,0.0,442.8,8024.3
9564-KCLHR,,,,,,3.0,,3.0,63.0,Offer B,Yes,12.15,Yes,Yes,DSL,,Yes,No,,Yes,No,,Yes,Yes,Two Year,No,Credit Card,75.7,,0.0,0.0,765.45,
5855-EIBDE,,,,,,4.0,Yes,2.0,65.0,,Yes,,No,Yes,Fiber Optic,25.0,Yes,,Yes,No,No,Yes,Yes,Yes,,No,Bank Withdrawal,94.4,6126.15,0.0,,2490.8,
9099-FTUHS,Male,63.0,No,0.0,93012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663-MHLHE,Male,,Yes,0.0,92337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6986-IJDHX,Male,53.0,No,0.0,90245.0,2.0,,0.0,6.0,Offer E,,,No,Yes,Fiber Optic,17.0,No,No,,No,Yes,Yes,Yes,No,Month-to-Month,,,94.5,575.45,0.0,10.0,99.48,684.9300000000001
1271-SJBGZ,Female,35.0,No,,95321.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702-OHFWR,Female,76.0,Yes,0.0,92234.0,4.0,Yes,,42.0,None,Yes,42.29,,Yes,Fiber Optic,10.0,,No,No,No,Yes,,No,No,,Yes,Bank Withdrawal,95.05,3944.5,0.0,,1776.18,5820.68
5150-LJNSR,Male,62.0,No,0.0,,,No,0.0,33.0,Offer C,Yes,5.91,Yes,Yes,DSL,5.0,No,Yes,,,,No,No,Yes,Month-to-Month,,Bank Withdrawal,54.65,1665.2,0.0,0.0,195.03,1860.23
3030-ZKIWL,Male,22.0,No,0.0,,3.0,No,0.0,36.0,Offer C,Yes,43.97,Yes,Yes,Fiber Optic,42.0,No,No,No,,No,Yes,Yes,Yes,Month-to-Month,,Bank Withdrawal,84.75,3050.15,0.0,0.0,1582.92,
2024-BASKD,Male,49.0,,0.0,93207.0,2.0,Yes,9.0,7.0,,Yes,35.42,No,Yes,Fiber Optic,3.0,No,No,No,No,,No,No,Yes,Month-to-Month,,Bank Withdrawal,69.95,,0.0,0.0,247.94,777.44
0354-WYROK,Female,,No,0.0,92508.0,1.0,,0.0,18.0,None,Yes,2.36,Yes,Yes,Fiber Optic,21.0,No,Yes,,Yes,,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1505.85,0.0,0.0,42.48,1548.33
8901-UPRHR,Female,35.0,Yes,1.0,94960.0,,Yes,4.0,72.0,,,30.0,,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.65,6733.0,,0.0,,8893.0
1833-VGRUM,,,,,95112.0,4.0,No,,7.0,None,No,0.0,No,Yes,,14.0,Yes,No,Yes,No,No,No,,Yes,One Year,No,Credit Card,35.3,264.8,0.0,0.0,0.0,264.8
9601-BRXPO,Female,42.0,No,0.0,95379.0,5.0,,0.0,11.0,Offer D,Yes,13.56,No,Yes,Cable,17.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,,Bank Withdrawal,64.9,716.1,0.0,0.0,149.16,865.26
2187-LZGPL,Female,,Yes,,93644.0,3.0,Yes,2.0,71.0,None,,1.84,Yes,Yes,Fiber Optic,69.0,Yes,Yes,,No,Yes,Yes,Yes,,,Yes,Bank Withdrawal,109.0,7661.8,0.0,150.0,130.64,7942.44
9738-QLWTP,,,,,96067.0,3.0,No,0.0,17.0,None,Yes,34.02,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.1,385.55,0.0,0.0,,963.89
3787-TRIAL,Female,38.0,Yes,1.0,91915.0,5.0,Yes,6.0,71.0,,Yes,9.4,No,Yes,Fiber Optic,10.0,No,No,,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,76.05,5436.45,0.0,0.0,667.4,6103.849999999999
1552-TKMXS,Male,,Yes,1.0,93023.0,4.0,Yes,2.0,,Offer A,,35.9,Yes,Yes,Cable,59.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,,5445.95,,0.0,,7958.95
3190-ITQXP,Female,51.0,,0.0,95709.0,3.0,No,0.0,4.0,Offer E,Yes,10.64,No,Yes,DSL,23.0,,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.65,261.25,0.0,0.0,42.56,303.81
8272-ONJLV,Male,46.0,Yes,0.0,93644.0,3.0,Yes,3.0,63.0,Offer B,Yes,26.81,No,Yes,,6.0,Yes,No,Yes,No,,,Yes,Yes,Two Year,No,Credit Card,99.7,6330.4,0.0,0.0,1689.03,8019.429999999999
0621-TWIEM,Female,25.0,Yes,3.0,95363.0,5.0,Yes,9.0,62.0,,Yes,36.54,Yes,Yes,DSL,41.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.45,4300.45,0.0,,2265.48,6565.93
9546-CQJSU,Female,66.0,No,0.0,96063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408-WITXK,,56.0,No,0.0,,2.0,No,0.0,2.0,Offer E,Yes,,No,,Fiber Optic,21.0,No,No,No,No,Yes,No,No,Yes,,Yes,Mailed Check,79.65,152.7,0.0,0.0,58.08,210.78
9350-VLHMB,Male,64.0,Yes,1.0,90723.0,3.0,,10.0,42.0,Offer B,Yes,16.67,Yes,Yes,Cable,17.0,Yes,Yes,,No,Yes,No,No,Yes,Month-to-Month,,Bank Withdrawal,69.4,3058.3,0.0,0.0,700.1400000000001,3758.440000000001
2480-SQIOB,Male,62.0,No,0.0,92707.0,4.0,No,0.0,33.0,,No,0.0,,Yes,DSL,,No,Yes,No,,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,39.1,1309.0,,,0.0,1309.0
8570-KLJYJ,Male,60.0,No,0.0,95453.0,,,0.0,31.0,None,Yes,42.05,,Yes,Fiber Optic,,No,Yes,No,,No,No,No,Yes,Month-to-Month,Yes,,81.15,2640.55,0.0,0.0,1303.55,3944.1
8932-CZHRQ,Male,21.0,Yes,0.0,,4.0,,1.0,,Offer B,Yes,35.46,No,No,None,0.0,No,No,No,No,No,No,No,No,,Yes,Bank Withdrawal,19.75,899.45,0.0,0.0,1453.86,2353.3100000000004
1401-FTHFQ,Female,20.0,,0.0,90742.0,5.0,Yes,5.0,23.0,Offer D,Yes,14.53,,,Cable,48.0,No,No,,Yes,,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,73.65,,0.0,0.0,334.19,1976.94
9796-BPKIW,Female,35.0,No,0.0,90745.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7426-WEIJX,,32.0,Yes,1.0,,3.0,Yes,4.0,,Offer A,,49.4,No,Yes,DSL,12.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.75,4069.9,0.0,0.0,3408.6,7478.5
4458-KVRBJ,Female,25.0,No,,,4.0,No,0.0,43.0,Offer B,Yes,24.85,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,,4895.1,10.76,,1068.55,5952.89
8020-BWHYL,,,,,94556.0,3.0,No,0.0,11.0,Offer D,Yes,,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,,Month-to-Month,No,Bank Withdrawal,75.25,888.65,0.0,0.0,371.69,1260.34
2882-WDTBA,Female,74.0,,1.0,94103.0,,Yes,9.0,61.0,Offer B,Yes,,Yes,Yes,DSL,10.0,No,No,Yes,No,Yes,No,No,Yes,One Year,,Bank Withdrawal,65.2,3965.05,0.0,0.0,2397.9100000000003,6362.960000000001
4912-PIGUY,Male,61.0,No,0.0,91748.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9102-OXKFY,Female,28.0,No,0.0,92592.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3173-NVMPX,,,Yes,2.0,90813.0,,Yes,9.0,55.0,Offer B,Yes,,No,Yes,,14.0,Yes,Yes,No,No,No,,No,Yes,Month-to-Month,,Bank Withdrawal,55.7,3131.8,34.16,0.0,2002.55,
6987-XQSJT,,,,,92345.0,,No,0.0,34.0,None,Yes,,Yes,No,,0.0,No,No,No,No,No,,No,No,Two Year,No,Bank Withdrawal,26.1,980.35,0.0,0.0,695.98,1676.33
3658-KIBGF,Female,,Yes,2.0,,3.0,,8.0,72.0,None,Yes,18.74,Yes,Yes,,19.0,,Yes,No,No,Yes,No,No,,Two Year,Yes,Bank Withdrawal,95.1,6843.15,0.0,0.0,1349.28,8192.43
3583-KRKMD,,,No,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246-SHFGA,Male,,No,0.0,91745.0,3.0,No,0.0,30.0,,Yes,4.04,Yes,Yes,Fiber Optic,14.0,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,90.5,2595.85,,0.0,121.2,2717.05
5668-MEISB,Female,21.0,Yes,0.0,92130.0,,,1.0,56.0,,,19.16,Yes,Yes,,48.0,No,Yes,No,,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,,5508.35,0.0,150.0,1072.96,
6546-OPBBH,Female,38.0,Yes,0.0,95045.0,3.0,,,,None,,12.16,No,Yes,DSL,9.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,,81.25,580.1,47.36,0.0,85.12,617.86
9796-MVYXX,Female,73.0,No,0.0,90247.0,,No,0.0,56.0,None,Yes,47.13,,Yes,,29.0,Yes,Yes,Yes,No,Yes,Yes,,Yes,One Year,,Bank Withdrawal,110.5,6139.5,0.0,0.0,2639.28,
6683-VLCTZ,,,,,95110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234-XADUH,Male,25.0,Yes,0.0,,4.0,,,23.0,None,Yes,3.67,No,Yes,DSL,69.0,,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,59.95,1406.0,26.55,140.0,84.41,1603.86
1213-NGCUN,Female,60.0,Yes,0.0,95979.0,4.0,Yes,9.0,59.0,Offer B,Yes,26.99,No,No,None,,No,,No,No,No,No,No,No,Two Year,,Bank Withdrawal,18.4,1057.85,0.0,0.0,1592.41,
2207-QPJED,Male,37.0,No,3.0,95565.0,3.0,No,0.0,1.0,None,Yes,17.89,No,No,None,0.0,No,No,No,No,,No,,No,Month-to-Month,Yes,Credit Card,19.2,,,,,37.09
5177-RVZNU,Female,,Yes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8259-NFJTV,,,,,94060.0,3.0,Yes,,62.0,None,Yes,,No,Yes,DSL,20.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,,70.75,4263.45,0.0,0.0,2607.1,6870.549999999999
2640-PMGFL,,,,,94602.0,3.0,No,0.0,4.0,Offer E,No,0.0,No,Yes,DSL,,No,No,No,No,No,No,,Yes,Month-to-Month,,Bank Withdrawal,25.2,102.5,0.0,0.0,0.0,
8809-RIHDD,Male,60.0,No,2.0,,4.0,No,0.0,21.0,Offer D,Yes,19.57,No,Yes,DSL,29.0,No,No,No,No,No,No,,Yes,Month-to-Month,No,Credit Card,45.65,985.05,,0.0,410.97,1396.02
9926-PJHDQ,Female,61.0,No,0.0,91790.0,,No,0.0,51.0,Offer B,,29.87,No,No,None,0.0,No,No,,No,No,No,No,No,One Year,,Bank Withdrawal,19.85,996.95,0.0,0.0,1523.37,2520.32
9102-IAYHT,Male,61.0,No,0.0,92126.0,2.0,No,0.0,6.0,Offer E,Yes,39.32,No,Yes,Fiber Optic,,No,Yes,No,No,Yes,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,523.5,0.0,0.0,235.92,759.4200000000001
8792-AOROI,Female,23.0,No,0.0,90401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5804-JMYIO,,,,,91502.0,,No,0.0,,,Yes,6.33,Yes,Yes,Fiber Optic,15.0,No,,,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,4133.95,0.0,0.0,259.53000000000003,4393.48
4365-MSDYN,Male,,Yes,0.0,94589.0,3.0,Yes,6.0,11.0,None,Yes,44.2,No,Yes,DSL,15.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.05,608.15,0.0,0.0,486.2000000000001,1094.35
1563-IWQEX,Female,57.0,No,0.0,95240.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676-ISHSF,Female,23.0,No,0.0,92592.0,,No,0.0,1.0,Offer E,,32.86,Yes,Yes,Fiber Optic,58.0,,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.05,75.05,0.0,0.0,32.86,107.91
3481-JHUZH,Male,47.0,Yes,0.0,94014.0,1.0,Yes,1.0,20.0,None,Yes,16.49,No,,Fiber Optic,8.0,No,,No,No,No,No,No,,Month-to-Month,Yes,Bank Withdrawal,70.45,,0.0,0.0,329.79999999999995,1800.75
3207-OYBWH,Male,73.0,Yes,0.0,91916.0,,Yes,4.0,35.0,None,Yes,2.12,Yes,Yes,,3.0,No,No,Yes,No,,,No,Yes,One Year,Yes,Bank Withdrawal,100.8,3437.5,0.0,0.0,74.2,3511.7
1153-GNOLC,,22.0,Yes,0.0,,,Yes,2.0,70.0,None,Yes,4.8,Yes,Yes,Cable,41.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,77.3,5498.2,26.87,0.0,336.0,5807.33
3315-IKYZQ,Male,,Yes,2.0,92127.0,4.0,,1.0,44.0,None,No,0.0,No,Yes,Cable,59.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,54.05,2375.2,,0.0,0.0,2327.75
7379-POKDZ,Male,64.0,No,0.0,,4.0,No,0.0,50.0,Offer B,Yes,47.16,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.9,1195.25,0.0,0.0,2358.0,3553.25
2484-DGXPZ,,29.0,No,0.0,92122.0,,No,0.0,,None,Yes,28.62,Yes,Yes,Fiber Optic,,No,No,No,No,No,,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,511.25,13.03,0.0,200.34,698.5600000000001
7173-TETGO,,,No,,91436.0,3.0,No,0.0,10.0,None,Yes,2.84,No,No,None,0.0,No,,No,No,No,No,No,No,One Year,Yes,,,198.25,0.0,0.0,,226.65
1223-UNPKS,Male,42.0,No,0.0,95978.0,4.0,No,,37.0,None,Yes,44.52,Yes,,DSL,,Yes,,Yes,Yes,,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,,,8.96,0.0,1647.24,4996.93
7608-RGIRO,,33.0,No,0.0,92028.0,1.0,No,0.0,1.0,Offer E,Yes,16.81,No,,None,0.0,No,,No,No,No,No,No,No,Month-to-Month,No,,20.1,20.1,0.0,0.0,16.81,36.91
5306-BVTKJ,Male,20.0,No,3.0,92128.0,4.0,No,0.0,31.0,,No,0.0,No,Yes,Cable,51.0,,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.0,789.2,22.4,0.0,0.0,766.8000000000001
9805-FILKB,Male,73.0,Yes,2.0,,,Yes,1.0,28.0,None,,4.71,Yes,Yes,DSL,21.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,51.0,,,80.0,131.88,
2731-GJRDG,Female,46.0,,,,,Yes,2.0,71.0,Offer A,No,0.0,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.4,4310.35,0.0,0.0,0.0,4310.35
1093-YSWCA,Female,27.0,No,0.0,95953.0,3.0,No,0.0,,None,,24.81,No,Yes,Cable,,No,Yes,,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,66.25,620.55,0.0,,223.29,853.8399999999999
0917-EZOLA,Male,32.0,Yes,0.0,93224.0,,Yes,1.0,16.0,None,Yes,17.96,,Yes,Fiber Optic,30.0,No,No,No,,No,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,1284.2,0.0,0.0,,1571.56
3550-SAHFP,Female,43.0,Yes,3.0,,3.0,Yes,8.0,14.0,Offer D,Yes,9.77,Yes,Yes,DSL,21.0,No,,,Yes,,Yes,Yes,Yes,Month-to-Month,No,Credit Card,80.45,,0.0,0.0,136.78,1273.83
7698-YFGEZ,Male,64.0,No,0.0,95033.0,4.0,No,0.0,66.0,None,Yes,20.52,,Yes,Cable,10.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,68.75,4447.55,0.0,0.0,1354.32,5801.87
8169-SAEJD,,,,,95012.0,5.0,No,0.0,21.0,None,Yes,22.53,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.35,422.7,0.0,0.0,473.13,895.8299999999999
1157-BQCUW,Female,80.0,No,0.0,93426.0,2.0,No,0.0,1.0,None,Yes,47.97,No,Yes,Fiber Optic,8.0,,No,No,,No,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,70.15,0.0,0.0,47.97,118.12
0461-CVKMU,Female,45.0,Yes,0.0,,3.0,Yes,6.0,20.0,Offer D,Yes,11.39,,Yes,Fiber Optic,21.0,No,No,Yes,,No,No,No,Yes,,Yes,Mailed Check,81.0,1683.7,0.0,0.0,227.8,1911.5
8292-TYSPY,Male,34.0,No,0.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750-ZRXIU,Male,,Yes,0.0,95246.0,1.0,Yes,1.0,29.0,None,Yes,40.49,No,Yes,Fiber Optic,,,No,No,No,Yes,Yes,Yes,,,No,Credit Card,94.65,2649.15,0.0,0.0,,3823.36
7037-MTYVW,Female,68.0,No,0.0,,,No,0.0,16.0,,Yes,,No,Yes,Fiber Optic,9.0,No,No,,Yes,Yes,Yes,Yes,Yes,Month-to-Month,,Bank Withdrawal,94.45,1511.2,0.0,0.0,150.88,1662.08
7244-KXYZN,,46.0,No,1.0,93516.0,3.0,No,0.0,9.0,None,,42.1,No,Yes,Fiber Optic,16.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.0,870.25,,0.0,378.9,1249.15
4671-VJLCL,Male,46.0,No,0.0,95404.0,3.0,No,0.0,22.0,Offer D,Yes,49.43,Yes,Yes,Cable,,Yes,Yes,No,No,,No,,Yes,Month-to-Month,No,Bank Withdrawal,59.0,1254.7,0.0,0.0,1087.46,2342.16
7963-GQRMY,Male,44.0,Yes,,90742.0,,,4.0,,None,Yes,27.24,No,,DSL,21.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,61.45,229.55,0.0,0.0,,338.51
6583-KQJLK,Female,37.0,No,0.0,92501.0,5.0,No,0.0,3.0,None,Yes,,No,,Cable,13.0,No,,No,No,No,No,No,No,,No,Credit Card,44.75,148.05,0.0,10.0,104.67,262.72
6518-KZXCB,Female,23.0,No,0.0,92586.0,4.0,,0.0,,None,Yes,46.0,No,No,,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,34.8,0.0,0.0,92.0,126.8
9514-JDSKI,Male,67.0,No,0.0,94074.0,4.0,No,0.0,5.0,Offer E,Yes,,No,Yes,Fiber Optic,15.0,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,,408.5,0.0,,91.9,500.4
2122-SZZZD,Female,26.0,Yes,,93514.0,,Yes,7.0,72.0,Offer A,Yes,28.59,Yes,Yes,Fiber Optic,58.0,No,Yes,No,,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,97.7,6869.7,0.0,0.0,2058.48,8928.18
1891-FZYSA,Female,,,0.0,95608.0,,No,0.0,8.0,None,Yes,10.91,No,Yes,DSL,16.0,No,,No,No,No,,No,Yes,,No,,44.45,369.3,0.0,0.0,,456.58
5639-NTUPK,Female,,Yes,3.0,92070.0,4.0,Yes,,5.0,None,Yes,47.06,No,Yes,Cable,52.0,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,,49.4,232.55,0.0,10.0,235.3,
2000-MPKCA,,,,,90007.0,1.0,No,0.0,50.0,None,Yes,20.88,Yes,Yes,Fiber Optic,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,105.95,,0.0,,,6385.8
5271-YNWVR,Female,,,1.0,90640.0,5.0,Yes,,4.0,None,Yes,39.89,,No,,,No,No,No,No,No,No,No,No,Month-to-Month,,,20.85,62.9,0.0,0.0,,222.46
5228-EXCET,Female,24.0,Yes,3.0,92376.0,4.0,Yes,1.0,,None,Yes,2.56,No,No,None,,No,No,No,No,No,,,No,Two Year,No,Bank Withdrawal,19.3,890.5,0.0,0.0,120.32,
3339-EAQNV,Male,46.0,No,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9290-SHCMB,Male,80.0,Yes,0.0,92256.0,5.0,Yes,,,Offer C,,,No,,,29.0,No,No,Yes,No,,,No,Yes,Month-to-Month,Yes,Credit Card,,,0.0,0.0,1008.44,
7547-EKNFS,Male,,No,0.0,,4.0,,0.0,39.0,Offer C,,48.02,No,No,None,0.0,No,No,,No,,,No,No,One Year,No,Credit Card,19.9,791.15,20.17,0.0,,2643.76
7459-RRWQZ,Female,38.0,No,,93271.0,3.0,No,0.0,20.0,None,Yes,38.74,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.5,,0.0,0.0,774.8000000000001,1177.95
6302-JGYRJ,,25.0,,0.0,92823.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663-MITLP,Male,19.0,Yes,3.0,,4.0,Yes,6.0,62.0,Offer B,,,,Yes,Fiber Optic,59.0,Yes,Yes,No,No,Yes,,Yes,Yes,One Year,Yes,Credit Card,94.95,5791.85,,0.0,977.12,6768.97
0234-TEVTT,Male,23.0,No,0.0,95374.0,5.0,No,0.0,12.0,None,Yes,40.06,No,Yes,,41.0,No,No,,No,,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,,1043.4,0.0,0.0,,1524.12
8634-CILSZ,Female,19.0,No,0.0,,4.0,No,0.0,1.0,None,Yes,29.13,Yes,Yes,Cable,,,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,50.1,50.1,0.0,0.0,29.13,
6094-ZIVKX,Female,50.0,No,0.0,95948.0,5.0,No,0.0,25.0,Offer C,Yes,30.28,No,No,None,0.0,No,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.05,461.3,0.0,0.0,757.0,
2284-VFLKH,Male,53.0,,0.0,95686.0,3.0,No,0.0,6.0,,Yes,21.97,No,Yes,Fiber Optic,9.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,,84.4,,0.0,0.0,131.82,688.1700000000001
3423-HHXAO,Male,35.0,No,1.0,92333.0,4.0,No,0.0,34.0,Offer C,Yes,,Yes,Yes,Fiber Optic,16.0,Yes,Yes,No,No,Yes,Yes,,Yes,One Year,Yes,Bank Withdrawal,103.8,3470.8,0.0,0.0,145.52,3616.32
5229-PRWKT,Female,49.0,Yes,0.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
